Route,Carrier_Name,Carrier_Code,month_num,month_name,quarter_label,year,Total_Tickets_Sold,Revenue_AED,Net_Revenue_AED,Total_Commission_AED,Total_Discount_AED,Total_Tax_AED,Avg_Fare_AED,Revenue_Rank
BOM-DXB,Star Air,XX,2,February,Q1,2025,412,378659.253033,349825.9627027,22719.55518198,6113.735149,37738.27652567,919.08,60
SVO-DXB,Star Air,XX,2,February,Q1,2025,245,376664.433301,348293.1120976,22599.86599806,5771.455206,33899.79829702,1537.41,61
GVA-DXB,Star Air,XX,2,February,Q1,2025,154,363514.076117,335446.0624003,21810.84456702,6257.16915,47186.02763082,2360.48,62
DXB-DEL,Star Air,XX,2,February,Q1,2025,373,356019.0,330270.86,21361.14,4387.0,39161.19,954.47,63
KUL-DXB,Star Air,XX,2,February,Q1,2025,257,284122.443203,263568.4298452,17047.34659218,3506.666765,39219.52389048,1105.53,64
KUL-SYD,Star Air,XX,2,February,Q1,2025,254,283813.188844,261314.9765045,17028.79133064,5469.421009,44005.76061362,1117.37,65
DXB-SVO,Star Air,XX,2,February,Q1,2025,167,282204.0,262008.76,16932.24,3263.0,25398.65,1689.84,66
DXB-BOM,Star Air,XX,2,February,Q1,2025,307,281531.0,261530.14,16891.86,3109.0,28287.8,917.04,67
DXB-GVA,Star Air,XX,2,February,Q1,2025,106,233462.0,212921.28,14007.72,6533.0,25680.42,2202.47,68
DXB-JNB,Star Air,XX,2,February,Q1,2025,223,228130.0,211481.2,13687.8,2961.0,13687.55,1023.0,69
DXB-HYD,Star Air,XX,2,February,Q1,2025,223,206243.0,191045.42,12374.58,2823.0,10312.46,924.86,70
JFK-MIL,Star Air,XX,2,February,Q1,2025,197,178437.663609,164269.3725169,10706.25981654,3462.031276,24070.33962749,905.77,71
DXB-MUC,Star Air,XX,2,February,Q1,2025,204,178202.0,165426.88,10692.12,2083.0,17820.13,873.54,72
DXB-KUL,Star Air,XX,2,February,Q1,2025,173,174290.0,161022.6,10457.4,2810.0,10457.12,1007.46,73
LGW-DXB,Star Air,XX,2,February,Q1,2025,174,172673.448033,159317.761325,10360.40688198,2995.279826,24755.95052431,992.38,74
SYD-KUL,Star Air,XX,2,February,Q1,2025,160,168690.037401,155406.0714106,10121.40224406,3162.563747,38155.88515377,1054.31,75
ADD-DXB,Star Air,XX,2,February,Q1,2025,202,165723.49824,153023.0679456,9943.4098944,2757.0204,21871.45146,820.41,76
DXB-LGW,Star Air,XX,2,February,Q1,2025,168,154796.0,143019.24,9287.76,2489.0,9287.59,921.4,77
MIL-JFK,Star Air,XX,2,February,Q1,2025,165,151568.663809,140278.6875297,9094.11982854,2195.856451,20240.55361538,918.6,78
MUC-DXB,Star Air,XX,2,February,Q1,2025,163,150003.937071,138603.3731041,9000.23622426,2400.327743,20487.30674541,920.27,79
HYD-DXB,Star Air,XX,2,February,Q1,2025,143,139681.631179,129499.3855151,8380.89787074,1801.347793,6984.07478869,976.79,80
DXB-CMB,Star Air,XX,2,February,Q1,2025,121,137373.0,127011.62,8242.38,2119.0,8242.35,1135.31,81
DXB-BHX,Star Air,XX,2,February,Q1,2025,146,128293.0,118188.42,7697.58,2407.0,12829.14,878.72,82
CMB-DXB,Star Air,XX,2,February,Q1,2025,110,118977.57437,109885.8180173,7138.6544622,1953.10189,2048.95331803,1081.61,83
DXB-ADD,Star Air,XX,2,February,Q1,2025,82,95975.0,88050.5,5758.5,2166.0,5758.69,1170.43,84
JNB-DXB,Star Air,XX,2,February,Q1,2025,84,81185.764976,74944.1340398,4871.14589856,1370.485037,10816.37826395,966.5,85
BHX-DXB,Star Air,XX,2,February,Q1,2025,82,77663.922894,70863.4040691,4659.83537364,2140.683451,10415.72488247,947.12,86
YUL-DFW,Star Air,XX,2,February,Q1,2025,2,2693.464307,2386.9216326,161.60785842,144.934816,269.31855862,1346.73,87
CDG-HAN,Star Air,XX,2,February,Q1,2025,1,2187.666684,2056.406683,131.26000104,0.0,131.26000104,2187.67,88
DXB-MEL,Star Air,XX,3,March,Q1,2025,2010,8290667.0,7675395.98,497440.02,117831.0,1537533.05,4124.71,1
DXB-SYD,Star Air,XX,3,March,Q1,2025,2932,7851386.0,7261014.84,471083.16,119288.0,1445117.74,2677.83,2
MEL-DXB,Star Air,XX,3,March,Q1,2025,1820,7502295.568857,6935598.8026013,450137.73413142,116559.032126,1396575.56907611,4122.14,3
DXB-BNE,Star Air,XX,3,March,Q1,2025,3706,7237967.0,6693206.98,434278.02,110482.0,1325232.47,1953.04,4
SYD-DXB,Star Air,XX,3,March,Q1,2025,2685,7044509.462765,6522254.0876484,422670.5677659,99584.807353,1296453.62446646,2623.65,5
BNE-DXB,Star Air,XX,3,March,Q1,2025,3587,7032844.66985,6505537.7491176,421970.680191,105336.240543,1289465.32959414,1960.65,6
YUL-DXB,Star Air,XX,3,March,Q1,2025,4390,4320918.633507,3992054.2453526,259255.11801042,69609.270135,426152.88221803,984.26,7
DXB-YUL,Star Air,XX,3,March,Q1,2025,4182,4212270.0,3891366.8,252736.2,68167.0,419724.33,1007.24,8
DXB-BKK,Star Air,XX,3,March,Q1,2025,1802,4001837.0,3710446.78,240110.22,51280.0,811145.57,2220.78,9
ORD-DXB,Star Air,XX,3,March,Q1,2025,1060,3960645.051033,3669687.0407392,237638.70306198,53319.307234,430838.27629799,3736.46,10
BKK-DXB,Star Air,XX,3,March,Q1,2025,1731,3824076.418258,3541917.8154924,229444.58509548,52714.01767,760244.93539392,2209.17,11
DXB-ORD,Star Air,XX,3,March,Q1,2025,991,3541100.0,3281652.0,212466.0,46982.0,386836.67,3573.26,12
DXB-IAH,Star Air,XX,3,March,Q1,2025,669,2655104.0,2449542.76,159306.24,46255.0,272903.76,3968.77,13
SIN-DXB,Star Air,XX,3,March,Q1,2025,1753,2504977.732537,2316333.4044947,150298.66395222,38345.664088,294759.42694032,1428.97,14
DFW-DXB,Star Air,XX,3,March,Q1,2025,497,2382701.143742,2208681.5077372,142962.06862452,31057.567382,236509.1379784,4794.17,15
IAH-DXB,Star Air,XX,3,March,Q1,2025,658,2326607.383377,2147654.0133652,139596.44300262,39356.92701,235321.04548663,3535.88,16
DXB-JFK,Star Air,XX,3,March,Q1,2025,526,2312652.0,2137195.88,138759.12,36697.0,226115.87,4396.68,17
DXB-SIN,Star Air,XX,3,March,Q1,2025,1622,2310960.0,2134451.4,138657.6,37851.0,270309.9,1424.76,18
CPT-DXB,Star Air,XX,3,March,Q1,2025,905,2078218.228977,1924303.4103544,124693.09373862,29221.724885,199201.1237747,2296.37,19
MRU-DXB,Star Air,XX,3,March,Q1,2025,926,2066549.849638,1914885.535012,123992.99097828,27671.323647,165436.1668958,2231.7,20
DXB-CPT,Star Air,XX,3,March,Q1,2025,855,2052703.0,1897395.82,123162.18,32145.0,198249.22,2400.82,21
DXB-COK,Star Air,XX,3,March,Q1,2025,1980,1902743.0,1759350.42,114164.58,29228.0,188233.68,960.98,22
JFK-DXB,Star Air,XX,3,March,Q1,2025,433,1868529.851491,1730264.8536326,112111.79108946,26153.206768,189649.36699988,4315.31,23
DXB-MRU,Star Air,XX,3,March,Q1,2025,840,1846978.0,1708616.32,110818.68,27543.0,146429.05,2198.78,24
CDG-DXB,Star Air,XX,3,March,Q1,2025,580,1843142.830048,1705277.7376961,110588.56980288,27276.522549,170028.03643935,3177.83,25
DXB-CCU,Star Air,XX,3,March,Q1,2025,1592,1764474.0,1630323.56,105868.44,28282.0,141677.11,1108.34,26
COK-DXB,Star Air,XX,3,March,Q1,2025,1894,1747450.528489,1615401.055439,104847.03170934,27202.44134,169687.88764927,922.62,27
DXB-DFW,Star Air,XX,3,March,Q1,2025,375,1703228.0,1577946.32,102193.68,23088.0,172305.94,4541.94,28
LHE-DXB,Star Air,XX,3,March,Q1,2025,1754,1701340.152422,1572695.7615501,102080.40914532,26563.981728,162187.43363267,969.98,29
DXB-MIL,Star Air,XX,3,March,Q1,2025,1176,1651865.0,1529589.1,99111.9,23164.0,149303.82,1404.65,30
DXB-CDG,Star Air,XX,3,March,Q1,2025,569,1634783.0,1505089.02,98086.98,31607.0,150373.39,2873.08,31
MIL-DXB,Star Air,XX,3,March,Q1,2025,1194,1613202.012035,1483539.3987908,96792.1207221,32870.492524,144397.23526231,1351.09,32
YYZ-DXB,Star Air,XX,3,March,Q1,2025,368,1571756.435071,1459299.523239,94305.38610426,18151.525728,172893.85729112,4271.08,33
CCU-DXB,Star Air,XX,3,March,Q1,2025,1366,1548974.226443,1430954.9993272,92938.45358658,25080.773528,127687.86190233,1133.95,34
DXB-LHE,Star Air,XX,3,March,Q1,2025,1526,1540269.0,1422823.86,92416.14,25029.0,143235.56,1009.35,35
DXB-YYZ,Star Air,XX,3,March,Q1,2025,353,1488376.0,1374385.44,89302.56,24688.0,163721.32,4216.36,36
DXB-LHR,Star Air,XX,3,March,Q1,2025,716,1269414.0,1175623.16,76164.84,17626.0,98323.1,1772.92,37
LHR-DXB,Star Air,XX,3,March,Q1,2025,690,1226310.150401,1136215.8716068,73578.60902406,16515.66977,93446.16573834,1777.26,38
DXB-AKL,Star Air,XX,3,March,Q1,2025,470,1189499.0,1102056.06,71369.94,16073.0,185979.19,2530.85,39
AKL-DXB,Star Air,XX,3,March,Q1,2025,401,1095214.765644,1013102.5732709,65712.88593864,16399.306434,171656.58441282,2731.21,40
DXB-ZRH,Star Air,XX,3,March,Q1,2025,339,1063940.0,980182.6,63836.4,19921.0,81029.09,3138.47,41
ZRH-DXB,Star Air,XX,3,March,Q1,2025,342,1027029.288677,952948.1364736,61621.75732062,12459.394883,74447.89791847,3003.01,42
PEW-DXB,Star Air,XX,3,March,Q1,2025,700,954839.718927,883817.7721875,57290.38313562,13731.563605,69662.92808018,1364.06,43
DXB-CHC,Star Air,XX,3,March,Q1,2025,793,848726.0,786246.44,50923.56,11556.0,131253.38,1070.27,44
FRA-DXB,Star Air,XX,3,March,Q1,2025,297,848628.423683,784998.1703457,50917.70542098,12712.547917,84867.57289856,2857.33,45
DUB-DXB,Star Air,XX,3,March,Q1,2025,175,816450.870648,749594.6014741,48987.05223888,17869.216935,238343.6421747,4665.43,46
MAA-DXB,Star Air,XX,3,March,Q1,2025,806,772149.314294,713010.5718828,46328.95885764,12809.783553,84935.98959644,958.0,47
DXB-MAA,Star Air,XX,3,March,Q1,2025,778,766049.0,706119.06,45962.94,13967.0,84265.78,984.64,48
DXB-PEW,Star Air,XX,3,March,Q1,2025,525,716997.0,663147.18,43019.82,10830.0,50100.54,1365.71,49
HAN-DXB,Star Air,XX,3,March,Q1,2025,393,669551.894367,616874.758724,40173.11366202,12504.021981,107128.30297202,1703.69,50
CHC-DXB,Star Air,XX,3,March,Q1,2025,586,663698.253318,613475.7257728,39821.89519908,10400.632345,101094.98858823,1132.59,51
SIN-MEL,Star Air,XX,3,March,Q1,2025,152,644495.200279,596656.4834188,38669.71201674,9169.004844,270272.16703619,4240.1,52
DXB-DUB,Star Air,XX,3,March,Q1,2025,153,618555.0,571582.7,37113.3,9859.0,111340.39,4042.84,53
MEL-SIN,Star Air,XX,3,March,Q1,2025,118,554649.649678,506946.7017394,33278.97898068,14423.968958,99836.76104708,4700.42,54
DXB-KHI,Star Air,XX,3,March,Q1,2025,510,551017.0,507833.98,33061.02,10122.0,58987.26,1080.43,55
KHI-DXB,Star Air,XX,3,March,Q1,2025,552,541085.444854,501437.8173341,32465.12669124,7182.500829,57675.78489973,980.23,56
DXB-HAN,Star Air,XX,3,March,Q1,2025,255,475963.0,439413.22,28557.78,7992.0,76153.89,1866.52,57
DXB-FRA,Star Air,XX,3,March,Q1,2025,156,432598.0,402325.12,25955.88,4317.0,43259.7,2773.06,58
GVA-DXB,Star Air,XX,3,March,Q1,2025,176,412511.613673,379720.8799927,24750.69682038,8040.036859,55431.77680969,2343.82,59
DEL-DXB,Star Air,XX,3,March,Q1,2025,385,388128.827181,359594.8223388,23287.72963086,5246.275212,42694.15293135,1008.13,60
BOM-DXB,Star Air,XX,3,March,Q1,2025,367,365503.552477,338764.3684487,21930.21314862,4808.97088,35868.96437359,995.92,61
SVO-DXB,Star Air,XX,3,March,Q1,2025,223,330554.457714,305679.1291473,19833.26746284,5042.061104,29749.90285312,1482.31,62
DXB-DEL,Star Air,XX,3,March,Q1,2025,334,322555.0,297583.7,19353.3,5618.0,35481.43,965.73,63
DXB-BOM,Star Air,XX,3,March,Q1,2025,300,287146.0,265870.24,17228.76,4047.0,28863.09,957.15,64
KUL-SYD,Star Air,XX,3,March,Q1,2025,217,236685.007218,218473.313978,14201.10043308,4010.592807,36698.98972513,1090.71,65
KUL-DXB,Star Air,XX,3,March,Q1,2025,230,227911.683947,210540.8596041,13674.70103682,3696.123306,30036.60645418,990.92,66
DXB-GVA,Star Air,XX,3,March,Q1,2025,99,216502.0,199325.88,12990.12,4186.0,23815.54,2186.89,67
DXB-SVO,Star Air,XX,3,March,Q1,2025,142,216331.0,199632.14,12979.86,3719.0,19470.21,1523.46,68
DXB-HYD,Star Air,XX,3,March,Q1,2025,196,195928.0,180915.32,11755.68,3257.0,9796.23,999.63,69
DXB-KUL,Star Air,XX,3,March,Q1,2025,165,184379.0,170478.26,11062.74,2838.0,11062.65,1117.45,70
MIL-JFK,Star Air,XX,3,March,Q1,2025,185,173943.596826,161712.9014461,10436.61580956,1794.07957,23916.80442347,940.24,71
ADD-DXB,Star Air,XX,3,March,Q1,2025,187,165192.7632,153312.671088,9911.565792,1968.52632,21801.4150992,883.38,72
DXB-LGW,Star Air,XX,3,March,Q1,2025,166,157910.0,145924.4,9474.6,2511.0,9474.48,951.27,73
JFK-MIL,Star Air,XX,3,March,Q1,2025,163,157055.783216,145326.9204029,9423.34699296,2305.51582,20775.09850301,963.53,74
DXB-MUC,Star Air,XX,3,March,Q1,2025,169,154679.0,143283.26,9280.74,2115.0,15468.24,915.26,75
DXB-JNB,Star Air,XX,3,March,Q1,2025,152,143748.0,133371.12,8624.88,1752.0,8624.73,945.71,76
SYD-KUL,Star Air,XX,3,March,Q1,2025,129,140624.8414,129155.9908834,8437.490484,3031.360033,31808.0839046,1090.12,77
DXB-CMB,Star Air,XX,3,March,Q1,2025,114,139424.0,128357.56,8365.44,2701.0,8365.25,1223.02,78
LGW-DXB,Star Air,XX,3,March,Q1,2025,154,137989.912538,127839.9368332,8279.39475228,1870.580952,18266.1429912,896.04,79
DXB-BHX,Star Air,XX,3,March,Q1,2025,151,135690.0,125555.6,8141.4,1993.0,13569.26,898.61,80
HYD-DXB,Star Air,XX,3,March,Q1,2025,127,111221.766223,102752.1687106,6673.30597338,1796.291539,5561.08323114,875.76,81
CMB-DXB,Star Air,XX,3,March,Q1,2025,98,110911.304285,102672.4333609,6654.6782571,1584.192667,1910.04049597,1131.75,82
MUC-DXB,Star Air,XX,3,March,Q1,2025,107,97054.860413,90061.9439552,5823.29162478,1169.624833,13553.04621377,907.05,83
JNB-DXB,Star Air,XX,3,March,Q1,2025,72,64783.371156,59812.1663688,3887.00226936,1084.202518,9088.69597088,899.77,84
BHX-DXB,Star Air,XX,3,March,Q1,2025,64,57743.09212,53136.5417747,3464.5855272,1141.964818,7748.98564333,902.24,85
DXB-ADD,Star Air,XX,3,March,Q1,2025,63,54884.0,50526.96,3293.04,1064.0,3292.9,871.17,86
CHC-SVO,Star Air,XX,3,March,Q1,2025,1,3247.32597,3052.4864118,194.8395582,0.0,552.10993131,3247.33,87
BLR-SVO,Star Air,XX,3,March,Q1,2025,1,1585.5435,1490.41089,95.13261,0.0,190.2656367,1585.54,88
LHE-HAN,Star Air,XX,3,March,Q1,2025,1,1503.805612,1413.5772753,90.22833672,0.0,210.532659,1503.81,89
MEL-DXB,Star Air,XX,4,April,Q2,2025,13240,55571306.025048,51374666.5574376,3334278.36150288,862361.106106,10344405.05058506,4197.23,1
DXB-MEL,Star Air,XX,4,April,Q2,2025,12469,51959085.0,48055283.9,3117545.1,786256.0,9721967.88,4167.06,2
BNE-DXB,Star Air,XX,4,April,Q2,2025,22640,44383150.336082,41032145.7949055,2662989.02016492,688015.520946,8163188.55134932,1960.39,3
DXB-SYD,Star Air,XX,4,April,Q2,2025,17056,44253308.0,40932527.52,2655198.48,665582.0,8180063.07,2594.59,4
DXB-BNE,Star Air,XX,4,April,Q2,2025,22496,43290810.0,40061667.4,2597448.6,631694.0,7931508.51,1924.38,5
SYD-DXB,Star Air,XX,4,April,Q2,2025,16349,42674146.415172,39461099.0650058,2560448.78491032,652598.565265,7892711.23755273,2610.2,6
YUL-DXB,Star Air,XX,4,April,Q2,2025,28517,28228542.223988,26113456.0731786,1693712.53343928,421373.617307,2810048.37500454,989.88,7
DXB-YUL,Star Air,XX,4,April,Q2,2025,27212,26929438.0,24914491.72,1615766.28,399180.0,2664013.17,989.62,8
DXB-ORD,Star Air,XX,4,April,Q2,2025,6956,25383168.0,23483591.92,1522990.08,376586.0,2783200.09,3649.1,9
BKK-DXB,Star Air,XX,4,April,Q2,2025,11133,23816043.252323,22038068.3207065,1428962.59513938,349012.336475,4721908.77259251,2139.23,10
DXB-BKK,Star Air,XX,4,April,Q2,2025,10747,23245543.0,21453683.42,1394732.58,397127.0,4675619.09,2162.98,11
ORD-DXB,Star Air,XX,4,April,Q2,2025,6220,23069984.157794,21324073.9850692,1384199.04946764,361711.123257,2528864.1505237,3709.0,12
DXB-IAH,Star Air,XX,4,April,Q2,2025,4424,15880867.0,14692276.98,952852.02,235738.0,1623308.18,3589.71,13
SIN-DXB,Star Air,XX,4,April,Q2,2025,10819,15116044.882269,13974168.2566832,906962.69293614,234913.932621,1774210.61280928,1397.18,14
DXB-SIN,Star Air,XX,4,April,Q2,2025,10399,15042877.0,13922623.38,902572.62,217681.0,1761216.38,1446.57,15
DXB-JFK,Star Air,XX,4,April,Q2,2025,3194,14698921.0,13579193.74,881935.26,237792.0,1417241.95,4602.04,16
DFW-DXB,Star Air,XX,4,April,Q2,2025,3190,14301821.111722,13227357.201857,858109.26670332,216354.643147,1426428.88824003,4483.33,17
IAH-DXB,Star Air,XX,4,April,Q2,2025,3894,13750109.570946,12711250.2626887,825006.57425676,213852.733996,1382467.72769848,3531.1,18
JFK-DXB,Star Air,XX,4,April,Q2,2025,3003,13532479.805981,12508971.440961,811948.78835886,211559.576664,1380308.65143067,4506.32,19
DXB-CPT,Star Air,XX,4,April,Q2,2025,5659,13480774.0,12469244.56,808846.44,202683.0,1324182.22,2382.18,20
DXB-DFW,Star Air,XX,4,April,Q2,2025,2934,13463340.0,12468266.6,807800.4,187273.0,1347545.11,4588.73,21
MRU-DXB,Star Air,XX,4,April,Q2,2025,6085,13405856.996885,12401710.1383772,804351.4198131,199795.438695,1030825.49949558,2203.1,22
CPT-DXB,Star Air,XX,4,April,Q2,2025,5316,12731305.304172,11773321.4639188,763878.31825032,194105.522,1237773.23396763,2394.9,23
YYZ-DXB,Star Air,XX,4,April,Q2,2025,2756,12258195.617843,11325193.4663935,735491.73707058,197510.414381,1348406.07562497,4447.82,24
MIL-DXB,Star Air,XX,4,April,Q2,2025,8312,11532030.22858,10652682.0203199,691921.8137148,187426.394512,1046482.33200334,1387.4,25
DXB-MRU,Star Air,XX,4,April,Q2,2025,5200,11264190.0,10385698.6,675851.4,202640.0,907454.91,2166.19,26
DXB-MIL,Star Air,XX,4,April,Q2,2025,8029,11179025.0,10352552.5,670741.5,155731.0,1013309.28,1392.33,27
DXB-CDG,Star Air,XX,4,April,Q2,2025,3636,11063955.0,10230374.7,663837.3,169743.0,1045601.08,3042.89,28
COK-DXB,Star Air,XX,4,April,Q2,2025,11583,10917740.30349,10097012.9639842,655064.4182094,165662.921297,1044769.74441139,942.57,29
LHE-DXB,Star Air,XX,4,April,Q2,2025,10908,10911809.657883,10102947.8530551,654708.57947298,154153.225354,1031306.05432062,1000.35,30
DXB-COK,Star Air,XX,4,April,Q2,2025,11567,10899953.0,10022693.82,653997.18,223262.0,1067034.96,942.33,31
CDG-DXB,Star Air,XX,4,April,Q2,2025,3633,10797343.119783,9979614.5481527,647840.58718698,169887.984445,1003909.88441609,2972.02,32
DXB-YYZ,Star Air,XX,4,April,Q2,2025,2406,10729205.0,9926045.7,643752.3,159407.0,1180209.77,4459.35,33
CCU-DXB,Star Air,XX,4,April,Q2,2025,9021,9793951.68841,9052600.6132526,587637.1013046,153713.973851,789388.41823201,1085.68,34
DXB-LHE,Star Air,XX,4,April,Q2,2025,9733,9709256.0,8833952.64,582555.36,292748.0,899220.97,997.56,35
DXB-CCU,Star Air,XX,4,April,Q2,2025,8864,9646393.0,8893829.42,578783.58,173780.0,781166.62,1088.27,36
DXB-LHR,Star Air,XX,4,April,Q2,2025,4651,7911657.0,7327359.58,474699.42,109598.0,578573.39,1701.07,37
ZRH-DXB,Star Air,XX,4,April,Q2,2025,2302,7226674.346644,6684340.6157868,433600.46079864,108733.270062,521261.41639084,3139.3,38
DXB-ZRH,Star Air,XX,4,April,Q2,2025,2205,7153789.0,6616852.66,429227.34,107709.0,528599.85,3244.35,39
LHR-DXB,Star Air,XX,4,April,Q2,2025,4005,6469478.591188,5982325.8569254,388168.71547128,98984.01879,492828.81910795,1615.35,40
PEW-DXB,Star Air,XX,4,April,Q2,2025,4382,6330851.106579,5862481.1657446,379851.06639474,88518.874437,460335.6487654,1444.74,41
AKL-DXB,Star Air,XX,4,April,Q2,2025,2392,6228853.195931,5764765.3065032,373731.19175586,90356.697672,990632.42117374,2604.04,42
DXB-AKL,Star Air,XX,4,April,Q2,2025,2446,5907814.0,5469210.16,354468.84,84135.0,930650.31,2415.3,43
DXB-PEW,Star Air,XX,4,April,Q2,2025,4011,5692987.0,5118226.78,341579.22,233181.0,410352.85,1419.34,44
DXB-CHC,Star Air,XX,4,April,Q2,2025,4713,5158591.0,4768762.54,309515.46,80313.0,799667.63,1094.55,45
FRA-DXB,Star Air,XX,4,April,Q2,2025,1697,4947325.754834,4569919.0952767,296839.54529004,80567.114267,494731.9600572,2915.34,46
MAA-DXB,Star Air,XX,4,April,Q2,2025,5155,4884629.929748,4522404.7424788,293077.79578488,69147.391484,537306.29981437,947.55,47
CHC-DXB,Star Air,XX,4,April,Q2,2025,4215,4799091.049408,4432388.3621948,287945.46296448,78757.22425,741574.85705884,1138.57,48
DXB-MAA,Star Air,XX,4,April,Q2,2025,5069,4677388.0,4301927.72,280643.28,94817.0,514509.21,922.74,49
HAN-DXB,Star Air,XX,4,April,Q2,2025,2606,4370513.572192,4038834.644279,262230.81433152,69448.113584,699282.17145487,1677.1,50
DXB-DUB,Star Air,XX,4,April,Q2,2025,1067,4306332.0,3987111.08,258379.92,60841.0,775140.82,4035.93,51
DUB-DXB,Star Air,XX,4,April,Q2,2025,1030,4266093.576976,3949521.1937853,255965.61461856,60606.768568,1245407.95714519,4141.84,52
KHI-DXB,Star Air,XX,4,April,Q2,2025,3611,3798157.160883,3512372.6887627,227889.42965298,57895.042468,407252.07400625,1051.83,53
DXB-HAN,Star Air,XX,4,April,Q2,2025,2118,3784355.0,-373414.3,227061.3,3930708.0,605496.3,1786.76,54
SIN-MEL,Star Air,XX,4,April,Q2,2025,806,3200429.833455,2958268.3614428,192025.7900073,50135.682008,1318936.73806075,3970.76,55
MEL-SIN,Star Air,XX,4,April,Q2,2025,679,3040481.865944,2809326.7728072,182428.91195664,48726.18118,547282.98628365,4477.88,56
DXB-KHI,Star Air,XX,4,April,Q2,2025,2789,2961042.0,2667957.48,177662.52,115422.0,314058.89,1061.69,57
BOM-DXB,Star Air,XX,4,April,Q2,2025,2793,2773321.127351,2566251.7684673,166399.26764106,40670.091243,274328.94593853,992.95,58
DXB-GVA,Star Air,XX,4,April,Q2,2025,1159,2700029.0,2497740.26,162001.74,40287.0,297002.64,2329.62,59
DXB-FRA,Star Air,XX,4,April,Q2,2025,924,2561772.0,2372565.68,153706.32,35500.0,256178.93,2772.48,60
DXB-BOM,Star Air,XX,4,April,Q2,2025,2478,2399468.0,2191383.92,143968.08,64116.0,239035.36,968.31,61
SVO-DXB,Star Air,XX,4,April,Q2,2025,1504,2296260.855855,2129900.6791578,137775.6513513,28584.525346,206663.45554064,1526.77,62
DEL-DXB,Star Air,XX,4,April,Q2,2025,2326,2196249.676653,2029684.0266,131774.98059918,34790.669454,241587.73359616,944.22,63
DXB-DEL,Star Air,XX,4,April,Q2,2025,2108,2052214.0,1894529.16,123132.84,34552.0,225745.89,973.54,64
GVA-DXB,Star Air,XX,4,April,Q2,2025,786,1878727.301081,1739902.1215587,112723.63806486,26101.541457,249720.90508691,2390.24,65
KUL-DXB,Star Air,XX,4,April,Q2,2025,1500,1643542.22719,1518176.6844144,98612.5336314,26753.009144,223256.50465636,1095.69,66
DXB-SVO,Star Air,XX,4,April,Q2,2025,971,1570190.0,1446858.6,94211.4,29120.0,141317.58,1617.09,67
KUL-SYD,Star Air,XX,4,April,Q2,2025,1184,1379562.744832,1275473.7981962,82773.76468992,21315.181945,213905.10504314,1165.17,68
HYD-DXB,Star Air,XX,4,April,Q2,2025,1337,1325091.395205,1226052.0107355,79505.4837123,19533.900758,66254.60705155,991.09,69
DXB-HYD,Star Air,XX,4,April,Q2,2025,1104,1096130.0,998766.2,65767.8,31596.0,54806.17,992.87,70
DXB-KUL,Star Air,XX,4,April,Q2,2025,989,1094416.0,997760.04,65664.96,30991.0,65664.43,1106.59,71
JFK-MIL,Star Air,XX,4,April,Q2,2025,1104,1064460.694895,984942.0139365,63867.6416937,15651.039265,142328.54226989,964.19,72
