Sale_Date,month_name,quarter_label,year,Carrier_Number,Carrier_Name,Carrier_Code,Origin_Airport_Code,Origin_Airport_Name,Destination_Airport_Code,Destination_Airport_Name,Route,Agent_Code,Agent_Name,Agent_Location_Type,Booking_Class_Code,Booking_Class_Description,Class_of_Travel,Original_Currency,Total_Tickets_Sold,Gross_Fare_AED,Net_Fare_AED,Total_Tax_AED,Commission_Amount_AED,Discount_Amount_AED,Avg_Ticket_Value_AED
2025-09-05,September,Q3,2025,888,Star Air,XX,HYD,Hyderabad - Rajiv Gandhi International Airport,DXB,Dubai International Airport,HYD-DXB,9364292,Jugnu Tourist Service,BSP,Y,Economy,Y,INR,2,1624.99095,1527.491493,81.2495475,97.499457,0.0,812.5
2025-09-05,September,Q3,2025,888,Star Air,XX,KHI,Jinnah International Airport,DXB,Dubai International Airport,KHI-DXB,4974325,Expolanka Pakistan Pvt Ltd,GSA,M,Economy,Y,PKR,2,1615.54725,1437.803325,177.71046732,96.932835,80.81109,807.77
2025-09-05,September,Q3,2025,888,Star Air,XX,LHR,Heathrow Airport,DXB,Dubai International Airport,LHR-DXB,5145230,Travel House UK,BSP,S,Economy,Y,GBP,4,5688.34654,5347.0457476,457.7249093,341.3007924,0.0,1422.09
2025-09-05,September,Q3,2025,888,Star Air,XX,MRU,Sir Seewoosagur Ramgoolam International Airport,DXB,Dubai International Airport,MRU-DXB,4671317,G2A Camas Ltd,BSP,G,Economy,Y,MUR,9,16805.620014,15609.7902111,1378.2349578,1008.33720084,187.492602,1867.29
2025-09-05,September,Q3,2025,888,Star Air,XX,SIN,Singapore Changi Airport (SIN),DXB,Dubai International Airport,SIN-DXB,7034274,Malca-Amit Singapore Pte Ltd.,BSP,N,Economy,Y,SGD,14,15248.218902,14015.9935706,1776.19238608,914.89313412,317.332197,1089.16
2025-09-05,September,Q3,2025,888,Star Air,XX,IAH,George Bush Intercontinental Airport,DXB,Dubai International Airport,IAH-DXB,6766299,River Oaks Travel Agency,BSP,V,Economy,Y,USD,12,33839.096104,30399.0853976,3432.69472364,2030.34576624,1409.66494,2819.92
2025-09-05,September,Q3,2025,888,Star Air,XX,IAH,George Bush Intercontinental Airport,DXB,Dubai International Airport,IAH-DXB,6766299,River Oaks Travel Agency,BSP,Y,Economy,Y,USD,4,11923.267252,10858.1315608,1229.04938908,715.39603512,349.739656,2980.82
2025-09-05,September,Q3,2025,888,Star Air,XX,ZRH,Zurich Airport (ZRH),DXB,Dubai International Airport,ZRH-DXB,6620336,Crystal Travel AG,GSA,B,Economy,Y,CHF,1,2306.384766,2168.00168,207.41192102,138.38308596,0.0,2306.38
2025-09-05,September,Q3,2025,888,Star Air,XX,DUB,Dublin Airport (DUB),DXB,Dubai International Airport,DUB-DXB,6910215,Friends Travel Pty Ltd,GSA,Q,Economy,Y,EUR,1,3428.211893,2878.4543824,1001.06274491,205.69271358,344.064797,3428.21
2025-09-05,September,Q3,2025,888,Star Air,XX,LHR,Heathrow Airport,DXB,Dubai International Airport,LHR-DXB,5145232,Euroasia Travels Ltd,BSP,L,Economy,Y,GBP,2,2701.472535,2539.3841829,189.2506989,162.0883521,0.0,1350.74
2025-09-05,September,Q3,2025,888,Star Air,XX,YUL,Montréal–Trudeau International Airport,DXB,Dubai International Airport,YUL-DXB,6877332,Club Voyages Air-Port,BSP,B,Economy,Y,CAD,19,15297.196791,14284.7642349,1542.98935173,917.83180746,94.600749,805.12
2025-09-05,September,Q3,2025,888,Star Air,XX,YUL,Montréal–Trudeau International Airport,DXB,Dubai International Airport,YUL-DXB,6877335,Voyages CAA-Québec,BSP,N,Economy,Y,CAD,15,12200.939844,11468.8834536,1186.6002057,732.05639064,0.0,813.4
2025-09-05,September,Q3,2025,888,Star Air,XX,MRU,Sir Seewoosagur Ramgoolam International Airport,DXB,Dubai International Airport,MRU-DXB,4671317,G2A Camas Ltd,BSP,O,Economy,Y,MUR,4,7246.860408,6812.0487834,504.30847464,434.81162448,0.0,1811.72
2025-09-05,September,Q3,2025,888,Star Air,XX,PEW,Bacha Khan International Airport,DXB,Dubai International Airport,PEW-DXB,4975328,Jazz Mosafir,GSA,N,Economy,Y,PKR,4,4494.755997,4225.0706372,382.12812297,269.68535982,0.0,1123.69
2025-09-05,September,Q3,2025,888,Star Air,XX,YUL,Montréal–Trudeau International Airport,DXB,Dubai International Airport,YUL-DXB,6877335,Voyages CAA-Québec,BSP,H,Economy,Y,CAD,17,13645.518849,12519.9744783,1402.98024321,818.73113094,306.81324,802.68
2025-09-05,September,Q3,2025,888,Star Air,XX,HAN,Noi Bai International Airport,DXB,Dubai International Airport,HAN-DXB,9762245,Buffalo Tours,BSP,H,Economy,Y,VND,5,7444.460754,6724.6259127,1191.11373192,446.66764524,273.167196,1488.89
2025-09-05,September,Q3,2025,888,Star Air,XX,YUL,Montréal–Trudeau International Airport,DXB,Dubai International Airport,YUL-DXB,6877334,Club Voyages Universel,GSA,B,Economy,Y,CAD,12,9907.510875,8993.4630977,1007.93262894,594.4506525,319.597125,825.63
2025-09-05,September,Q3,2025,888,Star Air,XX,MEL,Melbourne Airport (MEL),DXB,Dubai International Airport,MEL-DXB,6910215,Friends Travel Pty Ltd,GSA,O,Economy,Y,AUD,13,45145.453185,42436.7259939,8593.0196525,2708.7271911,0.0,3472.73
2025-09-05,September,Q3,2025,888,Star Air,XX,YUL,Montréal–Trudeau International Airport,DXB,Dubai International Airport,YUL-DXB,6877333,Voyages Malavoy,BSP,O,Economy,Y,CAD,20,16092.354438,14889.0329109,1631.223726,965.54126628,237.780261,804.62
2025-09-05,September,Q3,2025,888,Star Air,XX,JFK,John F. Kennedy International Airport (JFK),DXB,Dubai International Airport,JFK-DXB,6750146,Matthew Stein,GSA,V,Economy,Y,USD,2,7094.718736,6297.8833239,780.56181184,425.68312416,371.152288,3547.36
2025-09-05,September,Q3,2025,888,Star Air,XX,JNB,Tambo International Airport,DXB,Dubai International Airport,JNB-DXB,4974323,CITI Travels (PVT) Ltd,GSA,L,Economy,Y,ZAR,1,807.108141,758.6816525,161.4216282,48.42648846,0.0,807.11
2025-09-05,September,Q3,2025,888,Star Air,XX,MEL,Melbourne Airport (MEL),DXB,Dubai International Airport,MEL-DXB,6910215,Friends Travel Pty Ltd,GSA,B,Economy,Y,AUD,9,31882.34074,29969.4002956,5921.1738436,1912.9404444,0.0,3542.48
2025-09-05,September,Q3,2025,888,Star Air,XX,SIN,Singapore Changi Airport (SIN),DXB,Dubai International Airport,SIN-DXB,7034274,Malca-Amit Singapore Pte Ltd.,BSP,Y,Economy,Y,SGD,16,17933.337492,16599.6743472,2118.88403643,1076.00024952,257.662895,1120.83
2025-09-05,September,Q3,2025,888,Star Air,XX,MIL,Milan–Malpensa Airport,DXB,Dubai International Airport,MIL-DXB,5758318,HTMS Italia,GSA,A,First Class,F,EUR,1,22753.875551,21388.6430179,1820.43440485,1365.23253306,0.0,22753.88
2025-09-05,September,Q3,2025,888,Star Air,XX,PEW,Bacha Khan International Airport,DXB,Dubai International Airport,PEW-DXB,4975328,Jazz Mosafir,GSA,L,Economy,Y,PKR,2,2410.639335,2264.3011089,183.37763169,144.6383601,1.699866,1205.32
2025-09-05,September,Q3,2025,888,Star Air,XX,MIL,Milan–Malpensa Airport,DXB,Dubai International Airport,MIL-DXB,5758320,Evolution Srl,GSA,L,Economy,Y,EUR,3,3366.031508,3164.0696176,300.9530634,201.96189048,0.0,1122.01
2025-09-05,September,Q3,2025,888,Star Air,XX,PEW,Bacha Khan International Airport,DXB,Dubai International Airport,PEW-DXB,4975327,Duke Travels,BSP,Y,Economy,Y,PKR,7,8446.337352,7939.5571107,617.41723392,506.78024112,0.0,1206.62
2025-09-05,September,Q3,2025,888,Star Air,XX,SIN,Singapore Changi Airport (SIN),DXB,Dubai International Airport,SIN-DXB,7034273,Ohio Express International Pte Ltd,BSP,S,Economy,Y,SGD,10,11505.326322,10692.9558976,1370.14278597,690.31957932,122.050845,1150.53
2025-09-05,September,Q3,2025,888,Star Air,XX,ORD,O'Hare International Airport (ORD),DXB,Dubai International Airport,ORD-DXB,6752277,Global Travel Collection,BSP,Y,Economy,Y,USD,5,15745.422064,14525.9012961,1732.13917792,944.72532384,274.795444,3149.08
2025-09-05,September,Q3,2025,888,Star Air,XX,MRU,Sir Seewoosagur Ramgoolam International Airport,DXB,Dubai International Airport,MRU-DXB,4671316,Ground 2 Air Ltd,BSP,V,Economy,Y,MUR,7,13078.163136,11946.1572518,1066.53634146,784.68978816,347.316096,1868.31
2025-09-05,September,Q3,2025,888,Star Air,XX,MRU,Sir Seewoosagur Ramgoolam International Airport,DXB,Dubai International Airport,MRU-DXB,4671316,Ground 2 Air Ltd,BSP,L,Economy,Y,MUR,7,13537.531476,12710.7571274,837.57982314,812.25188856,14.52246,1933.93
2025-09-05,September,Q3,2025,888,Star Air,XX,MIL,Milan–Malpensa Airport,DXB,Dubai International Airport,MIL-DXB,5758320,Evolution Srl,GSA,O,Economy,Y,EUR,10,11611.150559,10810.8475505,1010.92869933,696.66903354,103.633975,1161.12
2025-09-05,September,Q3,2025,888,Star Air,XX,YYZ,Toronto Pearson International Airport,DXB,Dubai International Airport,YYZ-DXB,6818342,Fareconnect Toronto,BSP,Y,Economy,Y,CAD,5,16613.936946,15617.1007292,1827.66090291,996.83621676,0.0,3322.79
2025-09-05,September,Q3,2025,888,Star Air,XX,MAA,Chennai International Airport,DXB,Dubai International Airport,MAA-DXB,9352267,Hermes I Tickets Pvt. Ltd.,BSP,H,Economy,Y,INR,3,2538.37662,2309.2652628,279.2169312,152.3025972,76.80876,846.13
2025-09-05,September,Q3,2025,888,Star Air,XX,MAA,Chennai International Airport,DXB,Dubai International Airport,MAA-DXB,9352267,Hermes I Tickets Pvt. Ltd.,BSP,Y,Economy,Y,INR,7,5707.77228,5365.3059432,627.8536017,342.4663368,0.0,815.4
2025-09-05,September,Q3,2025,888,Star Air,XX,JFK,John F. Kennedy International Airport (JFK),MIL,Milan–Malpensa Airport,JFK-MIL,9352266,Ascon Travel Pvt. Ltd.,BSP,O,Economy,Y,USD,3,2273.307764,2136.9092982,270.6913562,136.39846584,0.0,757.77
2025-09-05,September,Q3,2025,888,Star Air,XX,MEL,Melbourne Airport (MEL),DXB,Dubai International Airport,MEL-DXB,6910215,Friends Travel Pty Ltd,GSA,Y,Economy,Y,AUD,16,57175.92527,53371.1753588,10602.5169251,3430.5555162,374.194395,3573.5
2025-09-05,September,Q3,2025,888,Star Air,XX,HYD,Hyderabad - Rajiv Gandhi International Airport,DXB,Dubai International Airport,HYD-DXB,9364292,Jugnu Tourist Service,BSP,K,Economy,Y,INR,2,1801.22838,1688.8375572,90.061419,108.0737028,4.31712,900.61
2025-09-05,September,Q3,2025,888,Star Air,XX,IAH,George Bush Intercontinental Airport,DXB,Dubai International Airport,IAH-DXB,6766299,River Oaks Travel Agency,BSP,S,Economy,Y,USD,3,8590.034204,8074.6321518,944.79669928,515.40205224,0.0,2863.34
2025-09-05,September,Q3,2025,888,Star Air,XX,MEL,Melbourne Airport (MEL),DXB,Dubai International Airport,MEL-DXB,6910216,Buddha Travel & Tours,GSA,N,Economy,Y,AUD,20,70857.25498,63206.2758312,12922.98685995,4251.4352988,3399.54385,3542.86
2025-09-05,September,Q3,2025,888,Star Air,XX,SIN,Singapore Changi Airport (SIN),DXB,Dubai International Airport,SIN-DXB,7034273,Ohio Express International Pte Ltd,BSP,H,Economy,Y,SGD,13,14336.905926,13370.9141714,1688.39714491,860.21435556,105.777399,1102.84
2025-09-05,September,Q3,2025,888,Star Air,XX,YUL,Montréal–Trudeau International Airport,DXB,Dubai International Airport,YUL-DXB,6877332,Club Voyages Air-Port,BSP,M,Economy,Y,CAD,16,12742.976568,11901.6946642,1220.57977203,764.57859408,76.70331,796.44
2025-09-05,September,Q3,2025,888,Star Air,XX,YUL,Montréal–Trudeau International Airport,DXB,Dubai International Airport,YUL-DXB,6877333,Voyages Malavoy,BSP,K,Economy,Y,CAD,18,14287.269876,13199.9237537,1430.69570589,857.23619256,230.10993,793.74
2025-09-05,September,Q3,2025,888,Star Air,XX,LHR,Heathrow Airport,DXB,Dubai International Airport,LHR-DXB,5145234,TUI Holiday Store,GSA,N,Economy,Y,GBP,2,2706.39325,2544.009655,189.39832035,162.383595,0.0,1353.2
2025-09-05,September,Q3,2025,888,Star Air,XX,LHE,Allama Iqbal International Airport,DXB,Dubai International Airport,LHE-DXB,4976331,American Travels,GSA,V,Economy,Y,PKR,7,5964.735357,5526.3639296,439.1360973,357.88412142,80.487306,852.11
2025-09-05,September,Q3,2025,888,Star Air,XX,LHE,Allama Iqbal International Airport,DXB,Dubai International Airport,LHE-DXB,4976330,Rehman Travels,BSP,Q,Economy,Y,PKR,13,11147.559336,10398.2184698,1135.59858423,668.85356016,80.487306,857.5
2025-09-05,September,Q3,2025,888,Star Air,XX,MAA,Chennai International Airport,DXB,Dubai International Airport,MAA-DXB,9352268,Parveen Travels Pvt. Ltd.,GSA,L,Economy,Y,INR,3,2374.50594,2155.3167636,261.1916061,142.4703564,76.71882,791.5
2025-09-05,September,Q3,2025,888,Star Air,XX,LHE,Allama Iqbal International Airport,DXB,Dubai International Airport,LHE-DXB,4976330,Rehman Travels,BSP,L,Economy,Y,PKR,6,4960.195497,4662.5837672,448.10572356,297.61172982,0.0,826.7
2025-09-05,September,Q3,2025,888,Star Air,XX,PEW,Bacha Khan International Airport,DXB,Dubai International Airport,PEW-DXB,4975326,Makkah Group of Travels,BSP,O,Economy,Y,PKR,6,7010.854479,6588.4223982,523.41774705,420.65126874,1.780812,1168.48
2025-09-05,September,Q3,2025,888,Star Air,XX,ORD,O'Hare International Airport (ORD),DXB,Dubai International Airport,ORD-DXB,6752277,Global Travel Collection,BSP,M,Economy,Y,USD,4,11180.962676,10235.3094713,1202.78322716,670.85776056,274.795444,2795.24
2025-09-05,September,Q3,2025,888,Star Air,XX,ADD,Addis Ababa Bole International Airport,DXB,Dubai International Airport,ADD-DXB,4976330,Rehman Travels,BSP,L,Economy,Y,ETB,1,653.376,548.84544,86.2296,39.20256,65.328,653.38
2025-09-05,September,Q3,2025,888,Star Air,XX,YYZ,Toronto Pearson International Airport,DXB,Dubai International Airport,YYZ-DXB,6818339,Al Ibrahim Travel & Tours,BSP,V,Economy,Y,CAD,2,7483.686279,7034.6651022,823.12878738,449.02117674,0.0,3741.84
2025-09-05,September,Q3,2025,888,Star Air,XX,FRA,Frankfurt Airport (FRA),DXB,Dubai International Airport,FRA-DXB,6243228,TAL Aviation,BSP,Q,Economy,Y,EUR,2,4551.604182,4278.507931,455.07751102,273.09625092,0.0,2275.8
2025-09-05,September,Q3,2025,888,Star Air,XX,JFK,John F. Kennedy International Airport (JFK),DXB,Dubai International Airport,JFK-DXB,6750147,Lea Rufo,GSA,Q,Economy,Y,USD,1,3393.902172,2851.2347017,373.50767752,203.63413032,339.03334,3393.9
2025-09-05,September,Q3,2025,888,Star Air,XX,JFK,John F. Kennedy International Airport (JFK),MIL,Milan–Malpensa Airport,JFK-MIL,9352266,Ascon Travel Pvt. Ltd.,BSP,N,Economy,Y,USD,1,724.460716,680.993073,72.4460716,43.46764296,0.0,724.46
2025-09-05,September,Q3,2025,888,Star Air,XX,HAN,Noi Bai International Airport,DXB,Dubai International Airport,HAN-DXB,9762245,Buffalo Tours,BSP,G,Economy,Y,VND,4,5842.981767,5492.402861,934.8770799,350.57890602,0.0,1460.75
2025-09-05,September,Q3,2025,888,Star Air,XX,IAH,George Bush Intercontinental Airport,DXB,Dubai International Airport,IAH-DXB,6766299,River Oaks Travel Agency,BSP,N,Economy,Y,USD,3,8804.160524,7979.7028165,940.97811324,528.24963144,296.208076,2934.72
2025-09-05,September,Q3,2025,888,Star Air,XX,PEW,Bacha Khan International Airport,DXB,Dubai International Airport,PEW-DXB,4975327,Duke Travels,BSP,O,Economy,Y,PKR,5,5896.201077,5315.2540633,353.77287408,353.77206462,227.174949,1179.24
2025-09-05,September,Q3,2025,888,Star Air,XX,JFK,John F. Kennedy International Airport (JFK),DXB,Dubai International Airport,JFK-DXB,6750146,Matthew Stein,GSA,H,Economy,Y,USD,4,14535.608356,12392.9890227,1599.05967004,872.13650136,1270.482832,3633.9
2025-09-05,September,Q3,2025,888,Star Air,XX,MRU,Sir Seewoosagur Ramgoolam International Airport,DXB,Dubai International Airport,MRU-DXB,4671316,Ground 2 Air Ltd,BSP,Y,Economy,Y,MUR,7,12373.51809,11110.1328606,1018.00610184,742.4110854,520.974144,1767.65
2025-09-05,September,Q3,2025,888,Star Air,XX,YUL,Montréal–Trudeau International Airport,DXB,Dubai International Airport,YUL-DXB,6877332,Club Voyages Air-Port,BSP,L,Economy,Y,CAD,16,12740.419791,11883.9506316,1269.1841028,764.42518746,92.043972,796.28
2025-09-05,September,Q3,2025,888,Star Air,XX,MIL,Milan–Malpensa Airport,DXB,Dubai International Airport,MIL-DXB,5758318,HTMS Italia,GSA,Q,Economy,Y,EUR,5,5969.31696,5138.5870164,526.17041787,358.1590176,472.570926,1193.86
2025-09-05,September,Q3,2025,888,Star Air,XX,SIN,Singapore Changi Airport (SIN),DXB,Dubai International Airport,SIN-DXB,7034274,Malca-Amit Singapore Pte Ltd.,BSP,B,Economy,Y,SGD,11,12557.67583,11804.2152801,1483.35172531,753.4605498,0.0,1141.61
2025-09-05,September,Q3,2025,888,Star Air,XX,LHR,Heathrow Airport,DXB,Dubai International Airport,LHR-DXB,5145230,Travel House UK,BSP,B,Economy,Y,GBP,3,4330.2292,4070.415448,324.71798285,259.813752,0.0,1443.41
2025-09-05,September,Q3,2025,888,Star Air,XX,YUL,Montréal–Trudeau International Airport,DXB,Dubai International Airport,YUL-DXB,6877335,Voyages CAA-Québec,BSP,Y,Economy,Y,CAD,12,9626.265405,9048.6894809,970.37357481,577.5759243,0.0,802.19
2025-09-05,September,Q3,2025,888,Star Air,XX,IAH,George Bush Intercontinental Airport,DXB,Dubai International Airport,IAH-DXB,6766297,Vincent Vacations,BSP,L,Economy,Y,USD,6,16751.815768,15197.1159337,1704.94513528,1005.10894608,549.590888,2791.97
2025-09-05,September,Q3,2025,888,Star Air,XX,HAN,Noi Bai International Airport,DXB,Dubai International Airport,HAN-DXB,9762244,Ambassador DMC,GSA,O,Economy,Y,VND,3,4249.040499,3994.0980691,679.84647279,254.94242994,0.0,1416.35
2025-09-05,September,Q3,2025,888,Star Air,XX,ZRH,Zurich Airport (ZRH),DXB,Dubai International Airport,ZRH-DXB,6620336,Crystal Travel AG,GSA,N,Economy,Y,CHF,2,4624.972626,4347.4742684,346.5678696,277.49835756,0.0,2312.49
2025-09-05,September,Q3,2025,888,Star Air,XX,PEW,Bacha Khan International Airport,DXB,Dubai International Airport,PEW-DXB,4975326,Makkah Group of Travels,BSP,B,Economy,Y,PKR,5,5876.00505,5523.4447471,352.56003318,352.560303,0.0,1175.2
2025-09-05,September,Q3,2025,888,Star Air,XX,YUL,Montréal–Trudeau International Airport,DXB,Dubai International Airport,YUL-DXB,6877334,Club Voyages Universel,GSA,O,Economy,Y,CAD,21,17015.350935,15593.0158903,1653.18644043,1020.9210561,401.413989,810.25
2025-09-05,September,Q3,2025,888,Star Air,XX,PEW,Bacha Khan International Airport,DXB,Dubai International Airport,PEW-DXB,4975328,Jazz Mosafir,GSA,Y,Economy,Y,PKR,4,5073.061203,4629.8821228,332.61912099,304.38367218,138.795408,1268.27
2025-09-05,September,Q3,2025,888,Star Air,XX,MIL,Milan–Malpensa Airport,DXB,Dubai International Airport,MIL-DXB,5758319,CIU Travel,BSP,Y,Economy,Y,EUR,7,7880.327459,6793.9946794,686.38854322,472.81964754,613.513132,1125.76
2025-09-05,September,Q3,2025,888,Star Air,XX,YUL,Montréal–Trudeau International Airport,DXB,Dubai International Airport,YUL-DXB,6877334,Club Voyages Universel,GSA,D,Business Class,J,CAD,1,2523.538899,2372.1265651,252.43059321,151.41233394,0.0,2523.54
2025-09-05,September,Q3,2025,888,Star Air,XX,ORD,O'Hare International Airport (ORD),DXB,Dubai International Airport,ORD-DXB,6752276,Lake Shore Travel,GSA,S,Economy,Y,USD,7,21837.315868,20198.7498919,2457.59915008,1310.23895208,328.327024,3119.62
2025-09-05,September,Q3,2025,888,Star Air,XX,KHI,Jinnah International Airport,DXB,Dubai International Airport,KHI-DXB,4974325,Expolanka Pakistan Pvt Ltd,GSA,Y,Economy,Y,PKR,5,4094.221698,3847.4756251,450.36411696,245.65330188,1.092771,818.84
2025-09-05,September,Q3,2025,888,Star Air,XX,LHR,Heathrow Airport,DXB,Dubai International Airport,LHR-DXB,5145232,Euroasia Travels Ltd,BSP,Q,Economy,Y,GBP,3,4162.92489,3913.1493966,320.9290323,249.7754934,0.0,1387.64
2025-09-05,September,Q3,2025,888,Star Air,XX,MIL,Milan–Malpensa Airport,DXB,Dubai International Airport,MIL-DXB,5758320,Evolution Srl,GSA,Y,Economy,Y,EUR,9,10069.077011,9328.1355434,924.87104649,604.14462066,136.796847,1118.79
2025-09-05,September,Q3,2025,888,Star Air,XX,MAA,Chennai International Airport,DXB,Dubai International Airport,MAA-DXB,9352267,Hermes I Tickets Pvt. Ltd.,BSP,Q,Economy,Y,INR,5,4183.78395,3932.756913,460.2175836,251.027037,0.0,836.76
2025-09-05,September,Q3,2025,888,Star Air,XX,IAH,George Bush Intercontinental Airport,DXB,Dubai International Airport,IAH-DXB,6766297,Vincent Vacations,BSP,G,Economy,Y,USD,3,8900.517368,8366.4863259,828.74023384,534.03104208,0.0,2966.84
2025-09-05,September,Q3,2025,888,Star Air,XX,MRU,Sir Seewoosagur Ramgoolam International Airport,DXB,Dubai International Airport,MRU-DXB,4671317,G2A Camas Ltd,BSP,Q,Economy,Y,MUR,6,10572.580182,9750.1977311,951.60635736,634.35481092,188.02764,1762.1
2025-09-05,September,Q3,2025,888,Star Air,XX,ORD,O'Hare International Airport (ORD),DXB,Dubai International Airport,ORD-DXB,6752276,Lake Shore Travel,GSA,M,Economy,Y,USD,2,5520.890284,4640.0459789,634.81316336,331.25341704,549.590888,2760.45
2025-09-05,September,Q3,2025,888,Star Air,XX,PEW,Bacha Khan International Airport,DXB,Dubai International Airport,PEW-DXB,4975328,Jazz Mosafir,GSA,V,Economy,Y,PKR,5,5953.079133,5463.008035,430.06056669,357.18474798,132.88635,1190.62
2025-09-05,September,Q3,2025,888,Star Air,XX,YYZ,Toronto Pearson International Airport,DXB,Dubai International Airport,YYZ-DXB,6818342,Fareconnect Toronto,BSP,L,Economy,Y,CAD,3,10807.496379,9826.6655862,1188.95244054,648.44978274,332.38101,3602.5
2025-09-05,September,Q3,2025,888,Star Air,XX,LHE,Allama Iqbal International Airport,DXB,Dubai International Airport,LHE-DXB,4976331,American Travels,GSA,G,Economy,Y,PKR,6,5140.151946,4751.1475954,419.27127435,308.40911676,80.595234,856.69
2025-09-05,September,Q3,2025,888,Star Air,XX,YUL,Montréal–Trudeau International Airport,DXB,Dubai International Airport,YUL-DXB,6877332,Club Voyages Air-Port,BSP,G,Economy,Y,CAD,20,15872.471616,14557.0609854,1554.82722924,952.34829696,363.062334,793.62
