Billed_Date,month_name,quarter_label,year,Billed_Carrier_Name,Billed_Carrier_Code,Operating_Carrier_Name,Operating_Carrier_Code,Billed_Currency,Ticket_Count,Billed_Amount,Commission_Amount,Billed_Discount,Accepted_Amount,Accepted_Commission,Accepted_Discount,Rejected_Amount,Rejected_Commission,Rejected_Discount,Rejection_Percentage,Billing_Efficiency_Pct
2026-01-26,January,Q1,2026,Emirates,EK,Star Air,XX,USD,254,70990.00,4259.40,895.00,59433.23,3565.92,749.81,11556.77,693.48,145.19,16.28,83.72
2026-01-15,January,Q1,2026,PIA,PK,Star Air,XX,USD,250,69935.00,4196.10,1615.00,59559.10,3573.52,1369.94,10375.90,622.58,245.06,14.84,85.16
2026-01-15,January,Q1,2026,Air Mauritius,MK,Star Air,XX,USD,249,145620.00,8737.20,2340.00,123185.17,7391.11,1944.58,22434.83,1346.09,395.42,15.41,84.59
2026-01-15,January,Q1,2026,Air Canada,AC,Star Air,XX,USD,235,62955.00,3777.30,845.00,53323.76,3199.43,690.99,9631.24,577.87,154.01,15.30,84.70
2026-01-26,January,Q1,2026,Air India,AI,Star Air,XX,USD,244,68570.00,4114.20,910.00,58636.30,3518.26,783.04,9933.70,595.94,126.96,14.49,85.51
2026-03-30,March,Q1,2026,Air Mauritius,MK,Star Air,XX,USD,221,140530.00,8431.80,2155.00,119437.91,7166.28,1857.07,21092.09,1265.52,297.93,15.01,84.99
2026-03-30,March,Q1,2026,Air Canada,AC,Star Air,XX,USD,266,83600.00,5016.00,1120.00,70199.61,4211.97,943.28,13400.39,804.03,176.72,16.03,83.97
2026-03-05,March,Q1,2026,Qantas,QF,Star Air,XX,USD,1213,627855.00,37671.30,9710.00,531708.36,31902.34,8211.78,96146.64,5768.96,1498.22,15.31,84.69
2026-03-05,March,Q1,2026,SIA,SQ,Star Air,XX,USD,241,106650.00,6399.00,1985.00,90914.16,5454.78,1682.35,15735.84,944.22,302.65,14.75,85.25
2026-03-05,March,Q1,2026,Emirates,EK,Star Air,XX,USD,250,71620.00,4297.20,1025.00,60007.98,3600.46,865.28,11612.02,696.74,159.72,16.21,83.79
2025-11-07,November,Q4,2025,Qantas,QF,Star Air,XX,USD,496,224150.00,13449.00,5215.00,190716.64,11443.04,2677.03,33433.36,2005.96,2537.97,14.92,85.08
2025-11-07,November,Q4,2025,Air New Zealand,NZ,Star Air,XX,USD,249,85210.00,5112.60,1415.00,71541.35,4292.53,815.23,13668.66,820.07,599.77,16.04,83.96
2025-12-22,December,Q4,2025,Qantas,QF,Star Air,XX,USD,254,137305.00,8238.30,1550.00,117602.17,7056.08,1773.04,19702.83,1182.22,-223.04,14.35,85.65
2025-11-07,November,Q4,2025,Air Canada,AC,Star Air,XX,USD,250,79900.00,4794.00,1180.00,67943.33,4076.66,1460.54,11956.67,717.34,-280.54,14.96,85.04
2025-11-07,November,Q4,2025,SIA,SQ,Star Air,XX,USD,246,94265.00,5655.90,885.00,81462.10,4887.68,1149.02,12802.90,768.22,-264.02,13.58,86.42
2025-11-07,November,Q4,2025,Emirates,EK,Star Air,XX,USD,490,142330.00,8539.80,4555.00,120894.42,7253.65,2318.42,21435.58,1286.15,2236.58,15.06,84.94
2026-03-04,March,Q1,2026,Qantas,QF,Star Air,XX,USD,933,778390.00,46703.40,12780.00,655545.51,39332.75,10820.69,122844.49,7370.65,1959.31,15.78,84.22
2026-02-12,February,Q1,2026,Air France,AF,Star Air,XX,USD,248,192820.00,11569.20,3220.00,163443.00,9806.54,2779.03,29377.00,1762.66,440.97,15.24,84.76
2026-03-17,March,Q1,2026,Thai Airways International,TG,Star Air,XX,USD,227,160395.00,9623.70,3135.00,137200.36,8232.05,2802.27,23194.64,1391.65,332.73,14.46,85.54
2026-03-17,March,Q1,2026,American Airlines,AA,Star Air,XX,USD,241,256100.00,15366.00,5015.00,216922.15,13015.35,4101.38,39177.85,2350.65,913.62,15.30,84.70
2026-03-17,March,Q1,2026,British Airways,BA,Star Air,XX,USD,472,241955.00,14517.30,3690.00,205330.06,12319.78,3223.21,36624.94,2197.52,466.79,15.14,84.86
2026-03-04,March,Q1,2026,JetBlue,B6,Star Air,XX,USD,226,286085.00,17165.10,3925.00,241761.69,14505.77,3241.19,44323.31,2659.33,683.81,15.49,84.51
2026-02-12,February,Q1,2026,JetBlue,B6,Star Air,XX,USD,245,286995.00,17219.70,4320.00,243097.12,14585.79,3701.42,43897.88,2633.91,618.58,15.30,84.70
2026-03-17,March,Q1,2026,Qantas,QF,Star Air,XX,USD,491,634195.00,38051.70,10545.00,533980.23,32038.76,8841.28,100214.77,6012.94,1703.72,15.80,84.20
2026-03-04,March,Q1,2026,Blue Panorama,BV,Star Air,XX,USD,241,69425.00,4165.50,1080.00,58546.18,3512.76,949.72,10878.82,652.74,130.28,15.67,84.33
2026-03-17,March,Q1,2026,PIA,PK,Star Air,XX,USD,246,69500.00,4170.00,930.00,59184.50,3551.04,820.70,10315.50,618.96,109.30,14.84,85.16
2026-03-04,March,Q1,2026,Air Mauritius,MK,Star Air,XX,USD,244,151595.00,9095.70,2440.00,128149.77,7689.02,2090.60,23445.23,1406.68,349.40,15.47,84.53
2026-02-12,February,Q1,2026,Emirates,EK,Star Air,XX,USD,475,133170.00,7990.20,1690.00,113157.30,6789.40,1423.58,20012.70,1200.80,266.42,15.03,84.97
2026-02-12,February,Q1,2026,Air Canada,AC,Star Air,XX,USD,246,66505.00,3990.30,1195.00,56972.39,3418.22,1016.91,9532.61,572.08,178.09,14.33,85.67
2026-02-12,February,Q1,2026,Air Mauritius,MK,Star Air,XX,USD,254,171080.00,10264.80,2965.00,143844.36,8630.66,2551.92,27235.64,1634.14,413.08,15.92,84.08
2026-02-12,February,Q1,2026,Blue Panorama,BV,Star Air,XX,USD,255,62740.00,3764.40,1060.00,53132.07,3187.94,923.36,9607.94,576.46,136.64,15.31,84.69
2026-03-04,March,Q1,2026,Emirates,EK,Star Air,XX,USD,499,145895.00,8753.70,2400.00,123220.74,7393.30,2053.83,22674.26,1360.40,346.17,15.54,84.46
2026-03-04,March,Q1,2026,Air Canada,AC,Star Air,XX,USD,244,71525.00,4291.50,635.00,61183.88,3670.99,550.72,10341.13,620.51,84.28,14.46,85.54
2026-03-17,March,Q1,2026,Emirates,EK,Star Air,XX,USD,234,65155.00,3909.30,840.00,54824.19,3289.48,705.52,10330.81,619.82,134.48,15.86,84.14
2026-03-17,March,Q1,2026,Air Canada,AC,Star Air,XX,USD,243,71255.00,4275.30,760.00,60187.55,3611.22,679.10,11067.46,664.08,80.90,15.53,84.47
2026-03-04,March,Q1,2026,American Airlines,AA,Star Air,XX,USD,258,270755.00,16245.30,4195.00,229281.11,13756.94,3618.37,41473.89,2488.36,576.63,15.32,84.68
2025-03-28,March,Q1,2025,Thai Airways International,TG,Star Air,XX,USD,262,169065.00,10143.90,1985.00,143176.72,8590.61,1666.27,25888.28,1553.29,318.73,15.31,84.69
2025-02-13,February,Q1,2025,Qantas,QF,Star Air,XX,USD,495,315165.00,18909.90,4665.00,266591.42,15995.34,3914.06,48573.58,2914.56,750.94,15.41,84.59
2025-03-11,March,Q1,2025,Air India,AI,Star Air,XX,USD,237,74460.00,4467.60,925.00,62537.24,3752.22,781.91,11922.76,715.38,143.09,16.01,83.99
2025-02-13,February,Q1,2025,Thai Airways International,TG,Star Air,XX,USD,257,168720.00,10123.20,2860.00,142061.83,8523.75,2404.71,26658.17,1599.45,455.29,15.80,84.20
2025-03-11,March,Q1,2025,Jet Airways,9W,Star Air,XX,USD,495,128095.00,7685.70,1905.00,108319.30,6499.14,1601.09,19775.70,1186.56,303.91,15.44,84.56
2025-03-11,March,Q1,2025,Qantas,QF,Star Air,XX,USD,259,143865.00,8631.90,1845.00,123308.76,7398.51,1544.54,20556.24,1233.39,300.46,14.29,85.71
2025-03-28,March,Q1,2025,Qantas,QF,Star Air,XX,USD,1030,526560.00,31593.60,7390.00,444099.24,26646.01,6313.50,82460.76,4947.59,1076.50,15.66,84.34
2025-01-20,January,Q1,2025,Qantas,QF,Star Air,XX,USD,773,591115.00,35466.90,9340.00,500044.98,30002.64,8012.06,91070.02,5464.26,1327.94,15.41,84.59
2025-03-11,March,Q1,2025,Air New Zealand,NZ,Star Air,XX,USD,260,79090.00,4745.40,825.00,66888.26,4013.32,705.24,12201.74,732.08,119.76,15.43,84.57
2025-03-28,March,Q1,2025,PIA,PK,Star Air,XX,USD,257,75175.00,4510.50,1220.00,63593.93,3815.57,1062.08,11581.07,694.93,157.92,15.41,84.59
2025-01-20,January,Q1,2025,Emirates,EK,Star Air,XX,USD,511,145095.00,8705.70,2925.00,123198.41,7391.83,2458.91,21896.59,1313.87,466.09,15.09,84.91
2025-01-20,January,Q1,2025,Air Mauritius,MK,Star Air,XX,USD,260,161520.00,9691.20,3305.00,137821.30,8269.29,2778.77,23698.70,1421.91,526.23,14.67,85.33
2025-03-28,March,Q1,2025,Vietnam Airlines,VN,Star Air,XX,USD,1,485.00,29.10,0.00,393.63,23.62,0.00,91.37,5.48,0.00,18.84,81.16
2025-03-11,March,Q1,2025,Emirates,EK,Star Air,XX,USD,502,146335.00,8780.10,2015.00,123385.50,7402.93,1700.45,22949.50,1377.17,314.55,15.68,84.32
2025-02-13,February,Q1,2025,Air Mauritius,MK,Star Air,XX,USD,260,153515.00,9210.90,1910.00,129225.28,7753.58,1605.55,24289.72,1457.32,304.45,15.82,84.18
2025-03-11,March,Q1,2025,SIA,SQ,Star Air,XX,USD,252,117500.00,7050.00,1470.00,99407.73,5964.50,1217.94,18092.27,1085.50,252.06,15.40,84.60
2025-03-11,March,Q1,2025,Air Canada,AC,Star Air,XX,USD,259,75940.00,4556.40,930.00,64524.51,3871.52,775.48,11415.49,684.88,154.52,15.03,84.97
2025-02-13,February,Q1,2025,Emirates,EK,Star Air,XX,USD,490,136825.00,8209.50,2140.00,115899.20,6953.98,1844.13,20925.80,1255.52,295.87,15.29,84.71
2025-03-28,March,Q1,2025,Emirates,EK,Star Air,XX,USD,259,76510.00,4590.60,1600.00,64735.86,3884.15,1346.93,11774.14,706.45,253.07,15.39,84.61
2025-05-27,May,Q2,2025,Jet Airways,9W,Star Air,XX,USD,250,78920.00,4735.20,1325.00,66554.01,3993.23,1126.64,12365.99,741.97,198.36,15.67,84.33
2025-05-27,May,Q2,2025,Air New Zealand,NZ,Star Air,XX,USD,481,277605.00,16656.30,4780.00,234588.12,14075.37,4013.78,43016.88,2580.93,766.22,15.50,84.50
2025-05-27,May,Q2,2025,JetBlue,B6,Star Air,XX,USD,244,370435.00,22226.10,5775.00,313288.76,18797.44,4849.76,57146.24,3428.66,925.24,15.43,84.57
2025-05-27,May,Q2,2025,Qantas,QF,Star Air,XX,USD,475,376510.00,22590.60,5245.00,317272.33,19036.34,4398.10,59237.67,3554.26,846.90,15.73,84.27
2025-05-27,May,Q2,2025,Emirates,EK,Star Air,XX,USD,247,81855.00,4911.30,1025.00,68471.55,4108.27,878.58,13383.45,803.03,146.42,16.35,83.65
2025-08-27,August,Q3,2025,Thai Airways International,TG,Star Air,XX,USD,256,171325.00,10279.50,1825.00,146028.60,8761.73,1568.73,25296.40,1517.77,256.27,14.77,85.23
2025-05-27,May,Q2,2025,Air Canada,AC,Star Air,XX,USD,256,86075.00,5164.50,1235.00,73008.86,4380.54,1008.61,13066.14,783.96,226.39,15.18,84.82
2025-07-09,July,Q3,2025,Air India,AI,Star Air,XX,USD,255,90195.00,5411.70,1070.00,75885.75,4553.17,893.11,14309.25,858.53,176.89,15.86,84.14
2025-07-09,July,Q3,2025,Qantas,QF,Star Air,XX,USD,244,348000.00,20880.00,5870.00,296587.44,17795.24,5059.04,51412.56,3084.76,810.96,14.77,85.23
2025-07-09,July,Q3,2025,British Airways,BA,Star Air,XX,USD,479,258435.00,15506.10,3790.00,219472.85,13168.30,3265.73,38962.15,2337.80,524.27,15.08,84.92
2025-08-27,August,Q3,2025,Air Canada,AC,Star Air,XX,USD,490,161105.00,9666.30,1950.00,136546.75,8192.78,1675.04,24558.25,1473.52,274.96,15.24,84.76
2025-07-09,July,Q3,2025,PIA,PK,Star Air,XX,USD,266,83650.00,5019.00,1165.00,71974.09,4318.49,987.76,11675.91,700.51,177.24,13.96,86.04
2025-07-09,July,Q3,2025,Vietnam Airlines,VN,Star Air,XX,USD,1,860.00,51.60,85.00,729.64,43.78,72.96,130.36,7.82,12.04,15.16,84.84
2025-08-27,August,Q3,2025,American Airlines,AA,Star Air,XX,USD,498,557795.00,33467.70,8315.00,472586.79,28355.26,7049.22,85208.21,5112.44,1265.78,15.28,84.72
2025-07-09,July,Q3,2025,American Airlines,AA,Star Air,XX,USD,267,341230.00,20473.80,5400.00,288634.49,17318.07,4613.50,52595.51,3155.73,786.50,15.41,84.59
2025-08-27,August,Q3,2025,Qantas,QF,Star Air,XX,USD,229,170705.00,10242.30,2095.00,144713.93,8682.82,1817.75,25991.08,1559.48,277.25,15.23,84.77
2025-06-25,June,Q2,2025,Qantas,QF,Star Air,XX,USD,739,678560.00,40713.60,11390.00,571105.13,33951.04,9650.92,107454.87,6762.56,1739.08,15.84,84.16
2025-06-01,June,Q2,2025,Qantas,QF,Star Air,XX,USD,1216,1251535.00,75092.10,13490.00,1059289.51,63557.44,11524.09,192245.49,11534.66,1965.91,15.36,84.64
2025-06-02,June,Q2,2025,Qantas,QF,Star Air,XX,USD,722,599750.00,35985.00,7930.00,508313.55,30498.80,6939.81,91436.45,5486.20,990.19,15.25,84.75
2025-06-01,June,Q2,2025,Air France,AF,Star Air,XX,USD,237,245025.00,14701.50,3280.00,209881.48,12592.87,2787.99,35143.52,2108.63,492.01,14.34,85.66
2025-06-01,June,Q2,2025,Thai Airways International,TG,Star Air,XX,USD,247,188820.00,11329.20,3330.00,160940.32,9656.49,2809.94,27879.68,1672.71,520.06,14.77,85.23
2025-06-01,June,Q2,2025,Blue Panorama,BV,Star Air,XX,USD,217,66120.00,3967.20,1350.00,56006.27,3360.30,1115.85,10113.73,606.90,234.15,15.30,84.70
2025-06-25,June,Q2,2025,American Airlines,AA,Star Air,XX,USD,250,309710.00,18582.60,5005.00,262708.26,15762.46,4310.31,47001.74,2820.14,694.69,15.18,84.82
2025-06-01,June,Q2,2025,PIA,PK,Star Air,XX,USD,194,62580.00,3754.80,825.00,52446.70,3146.76,695.77,10133.30,608.04,129.23,16.19,83.81
2025-06-01,June,Q2,2025,American Airlines,AA,Star Air,XX,USD,231,292050.00,17523.00,4270.00,250192.25,15011.50,3678.06,41857.75,2511.50,591.94,14.33,85.67
2025-06-25,June,Q2,2025,Emirates,EK,Star Air,XX,USD,493,157800.00,9468.00,2620.00,133972.93,8038.39,2205.88,23827.07,1429.61,414.12,15.10,84.90
2025-06-25,June,Q2,2025,British Airways,BA,Star Air,XX,USD,222,118380.00,7102.80,1485.00,100749.70,6044.95,1216.24,17630.30,1057.85,268.76,14.89,85.11
2025-06-02,June,Q2,2025,Air Mauritius,MK,Star Air,XX,USD,244,185755.00,11145.30,3385.00,156256.68,9375.37,2923.42,29498.32,1769.93,461.58,15.88,84.12
2025-06-01,June,Q2,2025,Emirates,EK,Star Air,XX,USD,470,152880.00,9172.80,1815.00,129378.10,7762.65,1528.30,23501.90,1410.15,286.70,15.37,84.63
2025-06-01,June,Q2,2025,Air Canada,AC,Star Air,XX,USD,244,78345.00,4700.70,925.00,65745.55,3944.67,769.24,12599.45,756.03,155.76,16.08,83.92
2025-06-02,June,Q2,2025,Emirates,EK,Star Air,XX,USD,250,79495.00,4769.70,975.00,66651.76,3999.17,846.12,12843.24,770.53,128.88,16.16,83.84
2025-06-02,June,Q2,2025,Air India,AI,Star Air,XX,USD,247,78435.00,4706.10,1120.00,65918.99,3904.49,947.75,12516.01,801.61,172.25,15.96,84.04
2025-09-02,September,Q3,2025,Air New Zealand,NZ,Star Air,XX,USD,496,282255.00,16935.30,3995.00,238222.99,14293.43,3380.96,44032.01,2641.87,614.04,15.60,84.40
2025-09-02,September,Q3,2025,Jet Airways,9W,Star Air,XX,USD,246,70055.00,4203.30,1175.00,59520.68,3571.13,992.50,10534.32,632.17,182.50,15.04,84.96
2025-09-02,September,Q3,2025,Thai Airways International,TG,Star Air,XX,USD,258,167680.00,10060.80,2050.00,140406.30,8424.42,1668.79,27273.70,1636.38,381.21,16.27,83.73
2025-09-02,September,Q3,2025,JetBlue,B6,Star Air,XX,USD,257,341605.00,20496.30,4365.00,293128.84,17587.82,3708.13,48476.16,2908.48,656.87,14.19,85.81
2025-06-25,June,Q2,2025,Air Canada,AC,Star Air,XX,USD,233,77300.00,4638.00,970.00,65608.60,3936.46,813.07,11691.40,701.54,156.93,15.12,84.88
2025-09-02,September,Q3,2025,Qantas,QF,Star Air,XX,USD,245,144170.00,8650.20,2055.00,123181.38,7390.88,1711.39,20988.62,1259.32,343.61,14.56,85.44
2025-09-02,September,Q3,2025,Air India,AI,Star Air,XX,USD,258,85850.00,5151.00,1265.00,72737.79,4364.28,1065.70,13112.21,786.72,199.30,15.27,84.73
2025-09-02,September,Q3,2025,SIA,SQ,Star Air,XX,USD,482,203615.00,12216.90,3500.00,172793.37,10367.51,2975.77,30821.63,1849.39,524.23,15.14,84.86
2025-09-02,September,Q3,2025,Emirates,EK,Star Air,XX,USD,247,80985.00,4859.10,815.00,68561.96,4113.67,697.17,12423.04,745.43,117.83,15.34,84.66
2025-09-02,September,Q3,2025,PIA,PK,Star Air,XX,USD,261,80945.00,4856.70,1015.00,67839.40,4070.36,861.22,13105.60,786.34,153.78,16.19,83.81
2025-03-02,March,Q1,2025,Qantas,QF,Star Air,XX,USD,769,784775.00,47086.50,12915.00,662788.73,39767.17,10939.70,121986.27,7319.33,1975.30,15.54,84.46
2025-03-02,March,Q1,2025,PIA,PK,Star Air,XX,USD,244,67755.00,4065.30,875.00,57221.80,3433.37,767.70,10533.20,631.93,107.30,15.55,84.45
2025-03-02,March,Q1,2025,Air India,AI,Star Air,XX,USD,207,64675.00,3880.50,1440.00,55687.25,3341.32,1271.39,8987.75,539.18,168.61,13.90,86.10
2025-03-02,March,Q1,2025,American Airlines,AA,Star Air,XX,USD,512,539335.00,32360.10,9070.00,453919.80,27235.35,7542.99,85415.20,5124.75,1527.01,15.84,84.16
2025-03-02,March,Q1,2025,Air Canada,AC,Star Air,XX,USD,257,73050.00,4383.00,1175.00,62364.24,3741.82,982.49,10685.76,641.18,192.51,14.63,85.37
2025-03-02,March,Q1,2025,British Airways,BA,Star Air,XX,USD,241,107745.00,6464.70,1120.00,90990.74,5459.42,968.40,16754.26,1005.28,151.60,15.55,84.45
2025-03-02,March,Q1,2025,Blue Panorama,BV,Star Air,XX,USD,252,69935.00,4196.10,885.00,58054.49,3483.22,755.08,11880.51,712.88,129.92,16.99,83.01
2025-04-04,April,Q2,2025,Air New Zealand,NZ,Star Air,XX,USD,245,207335.00,12440.10,2380.00,177359.08,10641.55,2019.19,29975.92,1798.55,360.81,14.46,85.54
2025-04-06,April,Q2,2025,Qantas,QF,Star Air,XX,USD,979,764210.00,45852.60,12310.00,647651.03,38859.18,10403.20,116558.97,6993.42,1906.80,15.25,84.75
2025-04-04,April,Q2,2025,Qantas,QF,Star Air,XX,USD,724,443145.00,26588.70,7635.00,376893.07,22613.52,6347.93,66251.93,3975.18,1287.07,14.95,85.05
2025-04-06,April,Q2,2025,Air France,AF,Star Air,XX,USD,259,248975.00,14938.50,4865.00,211582.87,12694.97,4198.35,37392.13,2243.53,666.65,15.02,84.98
2025-04-04,April,Q2,2025,Thai Airways International,TG,Star Air,XX,USD,248,164700.00,9882.00,2165.00,140330.18,8419.83,1826.78,24369.82,1462.17,338.22,14.80,85.20
2025-04-06,April,Q2,2025,American Airlines,AA,Star Air,XX,USD,479,599820.00,35989.20,7920.00,509176.16,30550.50,6843.06,90643.84,5438.70,1076.94,15.11,84.89
2025-04-04,April,Q2,2025,Air Canada,AC,Star Air,XX,USD,239,70485.00,4229.10,1435.00,59361.47,3561.66,1202.74,11123.53,667.44,232.26,15.78,84.22
2025-04-06,April,Q2,2025,Emirates,EK,Star Air,XX,USD,251,76040.00,4562.40,1270.00,64029.24,3841.70,1067.07,12010.76,720.70,202.93,15.80,84.20
2025-04-04,April,Q2,2025,SIA,SQ,Star Air,XX,USD,231,106815.00,6408.90,1170.00,90719.33,5443.17,960.99,16095.67,965.73,209.01,15.07,84.93
2025-08-22,August,Q3,2025,Air New Zealand,NZ,Star Air,XX,USD,261,199115.00,11946.90,2930.00,167184.40,10031.08,2534.78,31930.60,1915.82,395.22,16.04,83.96
2025-04-04,April,Q2,2025,Emirates,EK,Star Air,XX,USD,447,137390.00,8243.40,2075.00,115666.25,6939.97,1740.96,21723.75,1303.43,334.04,15.81,84.19
2025-08-22,August,Q3,2025,Jet Airways,9W,Star Air,XX,USD,259,77380.00,4642.80,930.00,65090.73,3905.42,776.55,12289.27,737.38,153.45,15.88,84.12
2025-07-20,July,Q3,2025,Air France,AF,Star Air,XX,USD,231,214040.00,12842.40,3105.00,182993.93,10979.61,2674.89,31046.07,1862.79,430.11,14.50,85.50
2025-08-22,August,Q3,2025,Qantas,QF,Star Air,XX,USD,249,151455.00,9087.30,2235.00,127109.08,7626.59,1907.30,24345.92,1460.71,327.70,16.07,83.93
2025-07-20,July,Q3,2025,PIA,PK,Star Air,XX,USD,234,73880.00,4432.80,1165.00,61667.00,3700.02,982.34,12213.00,732.78,182.66,16.53,83.47
2025-07-20,July,Q3,2025,American Airlines,AA,Star Air,XX,USD,239,277325.00,16639.50,4025.00,233161.76,13989.72,3447.80,44163.24,2649.78,577.20,15.92,84.08
2025-07-20,July,Q3,2025,Qantas,QF,Star Air,XX,USD,739,889480.00,53368.80,15300.00,755454.91,45327.31,12960.42,134025.09,8041.49,2339.58,15.07,84.93
2025-07-20,July,Q3,2025,Blue Panorama,BV,Star Air,XX,USD,235,67080.00,4024.80,1125.00,56970.83,3418.30,969.60,10109.17,606.50,155.40,15.07,84.93
2025-08-22,August,Q3,2025,SIA,SQ,Star Air,XX,USD,249,109445.00,6566.70,2310.00,92133.06,5527.94,1928.22,17311.94,1038.76,381.78,15.82,84.18
2025-07-20,July,Q3,2025,Emirates,EK,Star Air,XX,USD,253,75450.00,4527.00,1345.00,63510.76,3810.72,1129.42,11939.24,716.28,215.58,15.82,84.18
2025-07-20,July,Q3,2025,Air Canada,AC,Star Air,XX,USD,244,72345.00,4340.70,1010.00,61507.99,3690.48,866.79,10837.01,650.22,143.21,14.98,85.02
2025-07-20,July,Q3,2025,Vietnam Airlines,VN,Star Air,XX,USD,1,765.00,45.90,0.00,695.60,41.74,0.00,69.40,4.16,0.00,9.07,90.93
2025-07-20,July,Q3,2025,JetBlue,B6,Star Air,XX,USD,258,338760.00,20325.60,4465.00,288187.76,17291.22,3769.16,50572.25,3034.38,695.84,14.93,85.07
2025-07-20,July,Q3,2025,British Airways,BA,Star Air,XX,USD,244,138400.00,8304.00,2090.00,116215.29,6972.87,1750.40,22184.71,1331.13,339.60,16.03,83.97
2025-10-10,October,Q4,2025,Air New Zealand,NZ,Star Air,XX,USD,257,192075.00,11524.50,3605.00,162103.68,9726.22,2075.89,29971.32,1798.28,1529.11,15.60,84.40
2025-10-10,October,Q4,2025,Qantas,QF,Star Air,XX,USD,741,497420.00,29845.20,11895.00,419820.56,25189.23,6030.42,77599.44,4655.97,5864.58,15.60,84.40
2025-01-04,January,Q1,2025,Jet Airways,9W,Star Air,XX,USD,231,65550.00,3933.00,1085.00,55308.09,3318.38,916.17,10241.91,614.62,168.83,15.62,84.38
2025-01-04,January,Q1,2025,British Airways,BA,Star Air,XX,USD,258,124690.00,7481.40,2665.00,106093.40,6365.58,2334.75,18596.60,1115.82,330.25,14.91,85.09
2025-01-04,January,Q1,2025,Emirates,EK,Star Air,XX,USD,459,135395.00,8123.70,1740.00,114947.91,6896.83,1500.34,20447.09,1226.87,239.66,15.10,84.90
2025-01-04,January,Q1,2025,Air Canada,AC,Star Air,XX,USD,264,83940.00,5036.40,970.00,71323.09,4279.39,804.66,12616.91,757.01,165.34,15.03,84.97
2025-01-04,January,Q1,2025,Qantas,QF,Star Air,XX,USD,262,191900.00,11514.00,2460.00,162975.03,9778.43,2166.44,28924.97,1735.57,293.56,15.07,84.93
2025-01-04,January,Q1,2025,Air Mauritius,MK,Star Air,XX,USD,248,155535.00,9332.10,2915.00,131610.14,7896.56,2392.14,23924.86,1435.54,522.86,15.38,84.62
2025-01-04,January,Q1,2025,SIA,SQ,Star Air,XX,USD,258,106950.00,6417.00,1955.00,89630.19,5377.72,1570.49,17319.81,1039.28,384.51,16.19,83.81
2025-06-28,June,Q2,2025,Jet Airways,9W,Star Air,XX,USD,235,72355.00,4341.30,575.00,60855.37,3651.37,473.07,11499.63,689.93,101.93,15.89,84.11
2025-06-28,June,Q2,2025,JetBlue,B6,Star Air,XX,USD,243,366080.00,21964.80,7245.00,310286.50,18617.21,6119.60,55793.51,3347.59,1125.40,15.24,84.76
2025-06-28,June,Q2,2025,PIA,PK,Star Air,XX,USD,222,74565.00,4473.90,1040.00,62944.00,3776.61,876.74,11621.00,697.29,163.26,15.59,84.41
2025-06-28,June,Q2,2025,Qantas,QF,Star Air,XX,USD,468,490620.00,29437.20,6975.00,416837.52,25385.71,5861.01,73782.48,4051.49,1113.99,15.04,84.96
2025-06-28,June,Q2,2025,American Airlines,AA,Star Air,XX,USD,509,633760.00,38025.60,11325.00,538071.72,32284.37,9564.54,95688.28,5741.23,1760.46,15.10,84.90
2025-06-28,June,Q2,2025,Emirates,EK,Star Air,XX,USD,699,228045.00,13682.70,3420.00,194127.53,11647.72,2878.86,33917.47,2034.98,541.14,14.87,85.13
2025-06-28,June,Q2,2025,SIA,SQ,Star Air,XX,USD,260,107735.00,6464.10,1300.00,90847.41,4843.55,1090.26,16887.59,1620.55,209.74,15.68,84.32
2025-09-17,September,Q3,2025,Thai Airways International,TG,Star Air,XX,USD,236,155125.00,9307.50,2640.00,133548.32,8012.84,2257.14,21576.68,1294.66,382.86,13.91,86.09
2025-09-17,September,Q3,2025,Qantas,QF,Star Air,XX,USD,245,153305.00,9198.30,2545.00,129281.78,7756.93,2135.01,24023.22,1441.37,409.99,15.67,84.33
2025-09-07,September,Q3,2025,Qantas,QF,Star Air,XX,USD,230,318940.00,19136.40,5760.00,268755.49,16125.37,4891.77,50184.51,3011.03,868.23,15.73,84.27
2025-09-07,September,Q3,2025,American Airlines,AA,Star Air,XX,USD,475,503195.00,30191.70,8115.00,430411.05,25824.56,6972.25,72783.95,4367.14,1142.75,14.46,85.54
2025-09-07,September,Q3,2025,Emirates,EK,Star Air,XX,USD,723,215750.00,12945.00,3685.00,182835.59,10970.06,3079.35,32914.41,1974.94,605.65,15.26,84.74
2025-09-17,September,Q3,2025,Malaysia Airlines,MH,Star Air,XX,USD,1,370.00,22.20,0.00,372.19,22.33,0.00,-2.19,-0.13,0.00,-0.59,100.59
2025-09-17,September,Q3,2025,PIA,PK,Star Air,XX,USD,256,81690.00,4901.40,1105.00,68273.77,4096.37,932.34,13416.23,805.03,172.66,16.42,83.58
2025-09-07,September,Q3,2025,British Airways,BA,Star Air,XX,USD,238,120210.00,7212.60,2115.00,103379.26,6202.78,1780.20,16830.74,1009.82,334.80,14.00,86.00
